x_bin,mean_x,n_x,y_coeff,y_se,y_coeff_scale,y_coeff_scale2,spec
20,10.8075837953873,159730,0.0770862842359104,0.00222290622486376,4.37217665337592,4.39170239830666,log_income12
1,8.08061437241292,213162,,,4.29509036914001,4.21093493290254,log_income21
2,8.55105073628423,186542,0.00199087894049935,0.00209328968687065,4.29708124808051,4.21292581184304,log_income21
3,8.67489005068021,198959,0.0185115693123066,0.0020927365796003,4.31360193845231,4.22944650221485,log_income21
4,8.72616912912971,202352,0.0256622793603799,0.00209570088012512,4.32075264850039,4.23659721226292,log_income21
5,8.7938626766224,194459,0.0311030204003038,0.00210042980330613,4.32619338954031,4.24203795330285,log_income21
6,8.86097162540661,228469,0.0485028056132221,0.00201909986919349,4.34359317475323,4.25943773851577,log_income21
7,8.90836246849839,211094,0.0601951684416448,0.00207714447411647,4.35528553758165,4.27113010134419,log_income21
8,8.95120698976894,174527,0.0581785417259736,0.00216756734526032,4.35326891086598,4.26911347462852,log_income21
9,9.00394694732009,201790,0.0722946148790558,0.00209832587617005,4.36738498401906,4.2832295477816,log_income21
10,9.0648621757987,210267,0.0942950476007681,0.00208035436526772,4.38938541674078,4.30522998050331,log_income21
11,9.13123595509028,221691,0.109160873969629,0.00207473481958698,4.40425124310964,4.32009580687217,log_income21
12,9.19776961433484,171714,0.131465321908541,0.002216196510413,4.42655569104855,4.34240025481108,log_income21
13,9.25010188035234,200269,0.168552352778692,0.00209933541413967,4.4636427219187,4.37948728568123,log_income21
14,9.31835033018484,194952,0.185994709178095,0.00213790478469981,4.4810850783181,4.39692964208064,log_income21
15,9.40338124554148,195663,0.202709241082064,0.00215696937277544,4.49779961022207,4.41364417398461,log_income21
16,9.52143250808782,198914,0.23720273964911,0.00213566135322257,4.53229310878912,4.44813767255165,log_income21
17,9.65098348024738,164446,0.257420899641649,0.00227738809853201,4.55251126878166,4.46835583254419,log_income21
18,9.85480775403601,181503,0.28501728498855,0.00223016252459759,4.58010765412856,4.49595221789109,log_income21
19,10.0685333332627,158914,0.326964397164476,0.00230667741104127,4.62205476630448,4.53789933006702,log_income21
20,10.8075837953873,159730,0.360141067732519,0.00235911414691913,4.65523143687253,4.57107600063506,log_income21
1,8.08061437241292,213162,,,4.29509036914001,4.31728638458513,log_income22
2,8.55105073628423,186542,-0.00479592483628533,0.00194699076748832,4.29029444430372,4.31249045974885,log_income22
3,8.67489005068021,198959,-0.00532935915245045,0.00195173429637022,4.28976100998756,4.31195702543268,log_income22
4,8.72616912912971,202352,0.000361699038698107,0.0019570261256789,4.29545206817871,4.31764808362383,log_income22
5,8.7938626766224,194459,0.000184465588599705,0.00196316638749181,4.29527483472861,4.31747085017373,log_income22
6,8.86097162540661,228469,-0.00155604538923998,0.00189133840078022,4.29353432375077,4.3157303391959,log_income22
7,8.90836246849839,211094,0.00542322765953966,0.00194860986167129,4.30051359679955,4.32270961224467,log_income22
8,8.95120698976894,174527,0.00107143319980145,0.00203248679095303,4.29616180233981,4.31835781778494,log_income22
9,9.00394694732009,201790,0.0012202984823091,0.0019696534382962,4.29631066762232,4.31850668306744,log_income22
10,9.0648621757987,210267,0.00624322363910479,0.00195605516388481,4.30133359277911,4.32352960822424,log_income22
11,9.13123595509028,221691,0.0111664022774249,0.00195444272231519,4.30625677141743,4.32845278686256,log_income22
12,9.19776961433484,171714,0.0157027230039137,0.00208855062250297,4.31079309214392,4.33298910758905,log_income22
13,9.25010188035234,200269,0.0298699040089449,0.00198327822643657,4.32496027314895,4.34715628859408,log_income22
14,9.31835033018484,194952,0.0357373136311536,0.00202234327509913,4.33082768277116,4.35302369821629,log_income22
15,9.40338124554148,195663,0.0344037112742003,0.00204418722982348,4.32949408041421,4.35169009585933,log_income22
16,9.52143250808782,198914,0.0504805707603714,0.00203104675269333,4.34557093990038,4.36776695534551,log_income22
17,9.65098348024738,164446,0.0533426591328612,0.00216939263598214,4.34843302827287,4.37062904371799,log_income22
18,9.85480775403601,181503,0.0617157354505649,0.00213785257011718,4.35680610459057,4.3790021200357,log_income22
19,10.0685333332627,158914,0.0764418018554331,0.00222010746458216,4.37153217099544,4.39372818644057,log_income22
20,10.8075837953873,159730,0.0727114654054768,0.00230534070734659,4.36780183454548,4.38999784999061,log_income22
